Retailer,StoreID,StoreName,StoreAddress,StoreCity,StoreState,Zipcode,Country,Latitude,Longitude,Phone
"Jollibee PH","059e3823-ed9b-4813-a3fa-113af642f249","JOLLIBEE SHELL C5 JULIA VARGAS","SHELL E. RODRIGUEZ JR. AVENUE  SOUTHBOUND CORN ER J. VARGAS AVENUEUGONG","Pasig","Metro Manila","1604","PH","14.583394","121.076953","639155142987"
"Jollibee PH","2009df9b-d9af-43cf-8328-c309443fc19b","JOLLIBEE Shell Commonwealth Feria","SHELL COMMONWEALTH AVENUE  NORTHBOUND CORN ER FERIA STREETDILIMAN, COMMONWEALTH","Quezon City","Metro Manila","1119","PH","14.671459","121.079013","639455034010"
"Jollibee PH","04d5bff2-193c-4364-ae4f-8e1559647b47","JOLLIBEE SHELL DIEGO CERA","SHELL NAGA ROAD   CORN ER PADRE D CERA AVENUEPULANG LUPA DOS","Las Pinas","Calabarzon","1740","PH","14.473132","120.976282","639633963409"
"Jollibee PH","c67d849c-3c5f-41ff-8380-46202fc6162d","JOLLIBEE Shell EDSA Balintawak","SHELL EDSA NORTHBOUNDAPOLONIO SAMSON","Quezon City","Metro Manila","1106","PH","14.657854","121.007602","639613005015"
"Jollibee PH","f8a59c81-1e3d-493d-821b-2a6f7e1be7cb","JOLLIBEE SHELL MARCOS HIGHWAY","SHELL MARCOS HIGHWAY EASTBOUNDMAYAMOT","Antipolo","Rizal","1900","PH","14.621748","121.10833","639126967363"
"Jollibee PH","22ef8dbb-8dea-452c-84db-6422c3a4ecf1","JOLLIBEE SHERIDAN PIONEER","PIONEER STREET CORNER SHERIDAN STREET BUAYANG BATO","Mandaluyong","Metro Manila","1640","PH","14.571213427","121.052110791","639171495980"
"Jollibee PH","3a8f521e-2500-45c7-91a6-154543b46e7b","JOLLIBEE Shopwise Commonwealth","LEVEL 1 SHOPWISE COMMONWEALTH COMMONWEALTH AVENUE HOLY SPIRIT","Quezon City","Metro Manila","1127","PH","14.677153","121.082062","639286905371"
"Jollibee PH","60d08a86-c5c3-4e43-952f-530c0aca51c8","JOLLIBEE SHOPWISE SUCAT","DR. A. SANTOS AVENUE CORNER SOREENA AVENUE SAN ANTONIO","Paranaque","Metro Manila","1270","PH","14.456605","121.036116","639998363758"
"Jollibee PH","b9ca56e2-0543-43ce-ae38-07f525793505","JOLLIBEE Siena","DEL MONTE AVENUE CORNER STO. DOMINGO AVENUE SIENNA","Quezon City","Metro Manila","1115","PH","14.638804","121.005716","639910438639"
"Jollibee PH","98719139-7a11-4d28-8d86-222b9213be05","JOLLIBEE SIGNAL VILLAGE","MAYOR TANYANG AVENUE SOUTH SIGNAL VILLAGE","Taguig","Metro Manila","1633","PH","14.504741","121.053062","639637548901"
"Jollibee PH","3628f0fd-259a-4ebb-8dec-38b80cef6c72","JOLLIBEE Silang Bayan","LEVEL 1 MAIN BUILDING J. RIZAL ST. BARANGAY III (POB.)","Silang","Cavite","4118","PH","14.222718","120.973883","639959106971"
"Jollibee PH","e05c954e-3fac-40ad-9821-fedd6efbc4fc","JOLLIBEE Silang Highway","E. AGUINALDO HIGHWAY TUBUAN I","Silang","Cavite","4118","PH","14.213584","120.969057","639565618208"
"Jollibee PH","3fade3b8-bb6a-473c-b011-5e538cfc44eb","JOLLIBEE Sindalan","MACARTHUR HIGHWAY DOLORES","San Fernando","Pampanga","2000","PH","15.077274","120.640778","639981890095"
"Jollibee PH","bdd7960d-4add-4c27-99cf-4c658abf5c86","JOLLIBEE Siniloan","G. REDOR STREET CORNER N. PANDENO STREET P. BURGOS","Siniloan","Laguna","4019","PH","14.421946","121.445687","639688926977"
"Jollibee PH","25b0bad3-ca0f-4309-89ca-6fd986caa576","JOLLIBEE SIPAG","C5 ROAD EXTENSION PULANG LUPA UNO","Las Pinas","Calabarzon","1740","PH","14.473764","120.980924","639936436429"
"Jollibee PH","8ad3cb6f-1b67-4453-9c05-597d6604112a","JOLLIBEE Sipocot Highway","PAN PHILIPPINE HIGHWAY TARA","Tara","Camarines Sur","4408","PH","13.748816","122.974378","639452616503"
"Jollibee PH","8a69bfbb-ff2d-4bc4-bcee-c56df0a0ee12","JOLLIBEE SM ANGONO","UPPER GROUND SM CENTER ANGONO MANILA EAST ROAD SAN ISIDRO","Angono","Rizal","1930","PH","14.530993","121.153662","639766499384"
"Jollibee PH","ab4ba5fa-efe3-47da-b731-8d6485185d59","JOLLIBEE SM AURA","LOWER GROUND SM AURA PREMIER C.P. GARCIA AVENUE FORT BONIFACIO","Taguig","Metro Manila","1642","PH","14.545854","121.053999","639189249042"
"Jollibee PH","a557e72f-822a-482c-8a48-cae2f7e6d7ea","JOLLIBEE SM Baguio City","UPPER GROUND SM CITY BAGUIO LUNETA HILL DRIVE MILITARY CUT-OFF","Baguio","Isabela","2600","PH","16.409332","120.599408","639985637673"
"Jollibee PH","71fa0a04-7437-4c4e-9e39-e94c30b14e69","JOLLIBEE SM BICUTAN ANNEX","UPPER GROUND SM CITY BICUTAN ANNEX DONA SOLEDAD AVENUE DON BOSCO","Paranaque","Metro Manila","1711","PH","14.485951","121.042896","639453448355"
"Jollibee PH","e13076f1-6f5f-4431-869d-ae8939ce9dd9","JOLLIBEE SM BICUTAN MAIN","UPPER GROUND SM CITY BICUTAN MAIN DONA SOLEDAD AVENUE DON BOSCO","Paranaque","Metro Manila","1711","PH","14.486834","121.043897","639665964509"
"Jollibee PH","1d9d944e-d9bf-492d-a036-14f2c08d73c9","JOLLIBEE SM Cauayan","LEVEL 1 SM CITY CAUAYAN MAHARLIKA HIGHWAY MINANTE I","Cauayan","Isabela","3305","PH","16.936989","121.768814","639454856804"
"Jollibee PH","35001605-e19e-42ba-886a-b84b4c58ba07","JOLLIBEE SM Center Dagupan","LEVEL 1 SM CENTER DAGUPAN ARELLANO ST. HERRERO","Dagupan","Pangasinan","2400","PH","16.044965","120.343232","639199101605"
"Jollibee PH","7b08b5ad-ab15-4a3e-b44b-c11b1ef2bd52","JOLLIBEE SM CENTER PULLAN","LEVEL 1 SM CENTER PULILAN PLARIDEL PULILAN DIVERSION ROAD SANTO CRISTO","Pulilan","Bulacan","3004","PH","14.898851","120.869735","639190892852"
"Jollibee PH","2bd04abc-41e7-46e7-9236-3a4ab7a8595e","JOLLIBEE SM CHERRY ANTIPOLO","UPPER GROUND SM CHERRY ANTIPOLO MARCOS HIGHWAY MAYAMOT","Antipolo","Rizal","1820","PH","14.62467","121.13398","639603119308"
"Jollibee PH","270426ab-2566-4df8-ae12-720b6d1d2d65","JOLLIBEE SM Cherry Congressional","LEVEL 1 SM CHERRY CONGRESSIONAL PANGILINAN ST. COR. CONGRESSIONAL AVENUE BAHAY TORO","Quezon City","Metro Manila","1106","PH","14.671206","121.038965","639203395558"
"Jollibee PH","7207438a-b2e4-43ff-a886-bafdc03aa201","JOLLIBEE SM CITY BALIWAG","LEVEL 1 SM CITY BALIWAG DONA R. TRINIDAD HIGHWAY CONCEPCION","Baliwag","Bulacan","3006","PH","14.961472","120.891343","639209764848"
"Jollibee PH","77d5809d-ec98-4251-aa41-1b9e85fdcea3","JOLLIBEE SM City Bataan","LEVEL 1 SM CITY BATAAN CALERO STREET IBAYO","Balanga","Bataan","2100","PH","14.683157252","120.537595218","639458875211"
"Jollibee PH","95de10c8-75bd-4836-a64a-c77baa1e3f5c","JOLLIBEE SM City Batangas","LEVEL 1 SM CITY BATANGAS M.H. DEL PILAR STREET PALLOCAN KANLURAN","Batangas City","Batangas","4200","PH","13.755747","121.069332","639399381669"
"Jollibee PH","a4034c30-f4cd-486b-84c2-7ee868ab4e18","JOLLIBEE SM CITY BF HOMES","LEVEL 3 SM CITY BF PARANAQUE DR.A SANTOS AVENUE CORNER PRESIDENTS AVENUE B. F. HOMES","Paranaque","Metro Manila","1718","PH","14.458303","121.032012","639603655023"
"Jollibee PH","84f9c7e6-c97e-4cb5-914a-1eb0dd6c84a3","JOLLIBEE SM City Butuan","LEVEL 1 SM CITY BUTUAN J.C. AQUINO AVENUE BAYANIHAN POB. (BGY. 27)","Butuan","Caraga","8600","PH","8.945942","125.533864","639189120899"
"Jollibee PH","e7eee122-a228-4403-a7ea-816c6fa9d71f","JOLLIBEE SM City Cabanatuan","LEVEL 1 SM CITY CABANATUAN MAHARLIKA HIGHWAY HERMOGENES C. CONCEPCION, SR.","Cabanatuan","Nueva Ecija","3100","PH","15.466751","120.954258","639334774263"
"Jollibee PH","60ada541-02c7-435c-8ee9-3f68d7bc5ae4","JOLLIBEE SM City Calamba","LEVEL 1 SM CITY CALAMBA NATIONAL HIGHWAY BARANGAY 1 (POB.)","Calamba","Laguna","4027","PH","14.203539","121.155255","639088979820"
"Jollibee PH","49529bed-e4e3-487d-9a0f-80e2a08b1cf7","JOLLIBEE SM City Caloocan","LEVEL 1 SM CITY CALOOCAN DEPARO ROAD BARANGAY 171","Caloocan","Metro Manila","1421","PH","14.751251","121.019071","639534863211"
"Jollibee PH","fb9ac8a5-57b1-4d5c-b128-ed5ff74c12d0","JOLLIBEE SM City CDO","LEVEL 1 SM CITY CAGAYAN DE ORO MASTERSON AVENUE CORNER GRAN VIA STREET PAGATPAT","Cagayan de Oro","Davao Region","9000","PH","8.456029","124.623429","639479966737"
"Jollibee PH","dd20e2c3-44d2-4dd9-bed4-e68de3978c1f","JOLLIBEE SM City Cebu UG","UPPER GROUND SM CITY CEBU J. LUNA AVENUE EXTENSION CORNER A. SORIANO STREET MABOLO","Cebu City","Central Visayas","6000","PH","10.312195","123.916955","639911758141"
"Jollibee PH","09250141-8f1e-4c84-a45f-026e3cad7ccf","JOLLIBEE SM City Clark","LEVEL 1 SM CITY CLARK M. ROXAS HIGHWAY MARGOT","Angeles","Laguna","2024","PH","15.167864","120.580766","639988566556"
"Jollibee PH","6e4a1e5a-441c-4f83-9f23-c10141547a98","JOLLIBEE SM City Consolacion","LEVEL 1 SM CITY CONSOLACION CEBU NORTH ROAD CANSAGA","Consolacion","Cebu","6001","PH","10.380294","123.964301","639989562323"
"Jollibee PH","1d6d465d-1949-4e70-b92f-b893f27130d8","JOLLIBEE SM City Dasmarinas","UPPER GROUND SM CITY DASMARINAS GOVERNORS DRIVE SAMPALOC I","Dasmarinas","Cavite","4114","PH","14.301585","120.956295","639989599227"
"Jollibee PH","c9c96590-476b-4f7b-b283-042c48d1276e","JOLLIBEE SM City Davao","LEVEL 1 SM CITY DAVAO QUIMPO BOULEVARD MATINA APLAYA","Davao City","Davao Region","8000","PH","7.050173","125.587261","639285137936"
"Jollibee PH","d81e355e-c034-4e73-be9c-1f416fab0304","JOLLIBEE SM CITY EAST ORTIGAS","LEVEL 1 SM CITY EAST ORTIGAS ORTIGAS AVENUE EXTENSION SANTA LUCIA","Pasig","Metro Manila","1608","PH","14.586699","121.104121","639602683820"
"Jollibee PH","adf25046-e37e-438d-942e-52620719fe60","JOLLIBEE SM City General Santos","LEVEL 1 SM CITY GENERAL SANTOS SANTIAGO BOULEVARD CORNER SAN MIGUEL STREET LAGAO (1ST & 3RD)","General Santos","SOCCSKSARGEN","9500","PH","6.115591","125.180649","639189457644"
"Jollibee PH","8a66b781-2267-452a-9c18-aba24c91e82b","JOLLIBEE SM City Iloilo","UPPER GROUND SM CITY ILOILO B. AQUINO AVENUE BUHANG TAFT NORTH","Iloilo City","Bicol","5000","PH","10.714075","122.551202","639271335758"
"Jollibee PH","f6a4a33b-d7a0-49c3-b6cc-83db72ee32a7","JOLLIBEE SM City Legazpi","LEVEL 1 SM CITY LEGAZPI TAHAO ROAD COR TERMINAL ROAD BGY. 37 - BITANO (POB.)","Legazpi","Albay","4500","PH","13.144343","123.743979","639957780843"
"Jollibee PH","3138ef2d-5f7e-4f68-bbdf-5fcaaa1941be","JOLLIBEE SM City Lemery","LEVEL 1 SM CENTER LEMERY ILLUSTRE AVENUE DISTRICT I (POB.)","Lemery","Batangas","4209","PH","13.886881","120.911847","639189415386"
"Jollibee PH","d8c840e1-6188-4007-af2d-4051a36c48ac","JOLLIBEE SM City Lipa","LEVEL 1 SM CITY LIPA AYALA HIGHWAY BALINTAWAK","Lipa","Batangas","4217","PH","13.954624","121.162936","639477619834"
"Jollibee PH","309e110c-dcfe-4a40-869b-6b0651fea6ec","JOLLIBEE SM CITY MARILAO","LEVEL 1 SM CITY MARILAO MACARTHUR HIGHWAY POBLACION I","Marilao","Bulacan","3019","PH","14.753453","120.95565","639209794807"
"Jollibee PH","8310665f-842f-427e-890e-5c7b57694c5b","JOLLIBEE SM City Naga","LEVEL 1 SM CITY NAGA DIVERSION ROAD TRIANGULO","Naga","Northern Mindanao","4400","PH","13.621011","123.189817","639479965376"
"Jollibee PH","92285774-9a48-4b96-8916-547e816c0d6c","JOLLIBEE SM City Olongapo","LEVEL 1 SM CITY OLONGAPO MAGSAYSAY DRIVE CORNER GORDON AVENUE NEW KALALAKE","Olongapo","Central Luzon","2200","PH","14.826775","120.282922","639193901804"
"Jollibee PH","44292d05-f9c0-43b4-bcba-12f514dae021","JOLLIBEE SM City Puerto Princesa","LOWER GROUND SM CITY PERTO PRINCESA MALVAR ST. CORNER LACAO ST. SAN MIGUEL","Puerto Princesa","Central Luzon","5300","PH","9.743630941","118.739713649","639082123231"
"Jollibee PH","623483ac-4737-4b88-a466-7a82943475bc","JOLLIBEE SM City Rosario","LEVEL 1 SM CITY ROSARIO GENERAL TRIAS DRIVE POBLACION","Rosario","Cavite","4106","PH","14.409444","120.857862","639293359363"
"Jollibee PH","941608d9-204d-410a-b60b-9027a54a57c9","JOLLIBEE SM City Roxas","LEVEL 1 SM CITY ROXAS ARNALDO BOULEVARD TIZA","Roxas","Capiz","5800","PH","11.595328266","122.747995738","639693314435"
"Jollibee PH","bdfbff6c-2662-466b-b3c1-ff476d5c9e74","JOLLIBEE SM City San Fernando","LEVEL 1 SM CITY SAN FERNANDO DOWNTOWN V. TIOMICO STREET SANTO ROSARIO (POB.)","San Fernando","Pampanga","2000","PH","15.027919","120.692567","639479914714"
"Jollibee PH","cf340680-532c-460f-a4ed-72d98ca96d0b","JOLLIBEE SM City San Pablo","LEVEL 1 SM CITY SAN PABLO MAHARLIKA HIGHWAY SAN ROQUE","San Pablo","Laguna","4000","PH","14.070663","121.302149","639399805572"
"Jollibee PH","92e7b6e5-0d3c-4871-b2d4-2f808e87e2ff","JOLLIBEE SM City Sorsogon","LEVEL 1 SM CITY SORSOGON MAHARLIKA HIGHWAY BALOGO (SORSOGON EAST DISTRICT)","Balogo","Sorsogon","4700","PH","12.975401","124.019476","639189208468"
"Jollibee PH","3ae7504d-7e24-44f3-b72f-e718f4d7fc3e","JOLLIBEE SM City Sta. Rosa","LEVEL 1 SM CITY STA ROSA NATIONAL ROAD MACABLING","Santa Rosa","Laguna","4026","PH","14.313028","121.099306","639196869651"
"Jollibee PH","a1ba4b53-13ac-4ff3-b811-c3840193d583","JOLLIBEE SM City Taytay","LEVEL 1 SM CITY TAYTAY TAYTAY DIVERSION ROAD DOLORES (POB.)","Taytay","Rizal","1920","PH","14.564832","121.139603","639198099477"
"Jollibee PH","913bf477-5c91-4804-a0a8-e480f7a54f9c","JOLLIBEE SM City Trece Martires","LOWER GROUND SM CITY TRECE MARTIRES GOVERNORS DRIVE CORNER CAPITOL ROAD SAN AGUSTIN (POB.)","Trece Martires","Cavite","4109","PH","14.281927","120.866068","639271487100"
"Jollibee PH","291582ff-ddbf-4441-8773-1519623ff96f","JOLLIBEE SM City Tuguegarao","LEVEL 1 SM CITY TUGUEGARAO BAGAY ROAD CORNER DIVERSION ROAD BAGAY","Tuguegarao","Cagayan","3500","PH","17.628466511","121.717671863","639618866941"
"Jollibee PH","06298640-4407-46bc-b3e4-c656400cb596","JOLLIBEE SM City  Urdaneta","LEVEL 1 SM CITY URDANETA CENTRAL MACARTHUR HIGHWAY DILAN PAURIDO, POBLACION","Urdaneta","Pangasinan","2428","PH","15.971155672","120.57185383","639387428070"
"Jollibee PH","b73bd2aa-cf5f-41a8-9e6c-1d48c256377a","JOLLIBEE SM Daet","LEVEL 1 SM CITY DAET VINZONS AVENUE LAG-ON","Daet","Camarines Norte","4600","PH","14.1216","122.9458","639939160876"
"Jollibee PH","ec10b825-977a-4ed6-9851-4c36b07951cc","JOLLIBEE SM Delgado Iloilo","LEVEL 1 SM DELGADO VALERIA STREET CORNER DELGADO STREET DANAO","Iloilo City","Bicol","5000","PH","10.698391","122.56727","639288273257"
"Jollibee PH","350e2f21-5749-4ce0-a08d-28ef8d99d25d","JOLLIBEE SM Fairview 1","UPPER GROUND SM CITY FAIRVIEW MAIN QUIRINO HIGHWAY CORNER REGALADO HIGHWAY GREATER LAGRO","Quezon City","Metro Manila","1118","PH","14.734166","121.059782","639985425122"
"Jollibee PH","aca2e81f-f097-4e71-a020-423f5f4c6c66","JOLLIBEE SM Grand Central","LEVEL 2 SM CITY GRAND CENTRAL RIZAL AVENUE EXTENSION BARANGAY 88","Caloocan","Metro Manila","1403","PH","14.655228","120.98454","639617197862"
"Jollibee PH","f7a4637a-9be7-4cd6-90bc-d9a04d068e54","JOLLIBEE SM Hypermarket Jaro Iloilo","LEVEL 1 SM SUPERMARKET JARO L. LIBERTAD STREET LIBERTAD, SANTA ISABEL","Iloilo City","Bicol","5000","PH","10.724412","122.555967","639682443780"
"Jollibee PH","f42b3940-fd0a-412d-b45b-c4eaaad12939","JOLLIBEE SM J Mall","UPPER GROUND SM CITY J MALL AS FORTUNA STREET CORNER V. ALBANO STREET BAKILID","Mandaue","Central Visayas","6014","PH","10.3351","123.9339","639914404838"
"Jollibee PH","20fe85e9-fc9b-4740-8656-f6a29a650895","JOLLIBEE SM Lanang Premier","LEVEL 3 SM LANANG PREMIER J.P. LAUREL AVENUE RAFAEL CASTILLO","Davao City","Davao Region","8000","PH","7.098679","125.630766","639518786409"
"Jollibee PH","c9b66463-862d-4824-a6ec-15523cf08c3f","JOLLIBEE SM LIGHT MALL","LEVEL 1 SM LIGHT MALL EDSA CORNER MADISON STREET BARANGKA ILAYA","Mandaluyong","Metro Manila","1553","PH","14.573865","121.048681","639186767863"
"Jollibee PH","c0ed9137-7089-4db6-a829-ac96ae1963be","JOLLIBEE SM LUCENA","LEVEL 1 SM CITY LUCENA DALAHICAN ROAD IBABANG DUPAY","Lucena","Northern Mindanao","4301","PH","13.940719643","121.625275806","639696330602"
"Jollibee PH","94eea918-18bf-4f6f-b47b-f753a0af8d1c","JOLLIBEE SM MALL OF ASIA 1","LEVEL 1 SM MALL OF ASIA MAIN PACIFIC DRIVE BARANGAY 76","Pasay","Metro Manila","1308","PH","14.535556","120.982122","639479923738"
"Jollibee PH","1651dd37-d237-44f2-9565-701762eec692","JOLLIBEE SM Manila Ground Floor","LEVEL 1 SM CITY MANILA N. LOPEZ STREET CORNER A. VILLEGAS STREET BARANGAY 659","Manila","Metro Manila","1000","PH","14.59014","120.982468","639495945477"
"Jollibee PH","96af92aa-7b68-465e-84fb-fe2fc4ef1954","JOLLIBEE SM MARIKINA","LEVEL 1 SM CITY MARIKINA MARCOS HIGHWAY CALUMPANG","Marikina","Metro Manila","1801","PH","14.62667","121.084267","639285195630"
"Jollibee PH","40031b8f-499d-4226-9be8-7677d1ade60f","JOLLIBEE SM MarketMall","LEVEL 1 SM MARKETMALL CONGRESSIONAL AVENUE BUROL III","Dasmarinas","Cavite","4115","PH","14.328176","120.959548","639071640741"
"Jollibee PH","783b210b-a4a0-4f50-853a-924c1fb82609","JOLLIBEE SM MASINAG","LEVEL 1 SM CITY MASINAG MARCOS HIGHWAY MAYAMOT","Antipolo","Rizal","1870","PH","14.626195","121.119842","639628820941"
"Jollibee PH","05e6eb96-c2cc-4b00-ad50-7c50b87c5818","JOLLIBEE SM Megamall Level 1","UPPER GROUND SM MEGAMALL BUILDING B EDSA CORNER J. VARGAS AVENUE WACK-WACK GREENHILLS","Mandaluyong","Metro Manila","1555","PH","14.583712","121.056746","639209793407"
"Jollibee PH","e94fc018-4ee5-4201-af08-d089a18b2158","JOLLIBEE SM MUNTINLUPA","LEVEL 1 SM CENTER MUNTINLUPA RIZAL AVENUE TUNASAN","Muntinlupa","Metro Manila","1773","PH","14.37744","121.04597","639209327973"
"Jollibee PH","b99e936d-e5b7-49a3-8caf-e2b83f8e1d13","JOLLIBEE SM Nova","LEVEL 1 SM CITY NOVALICHES QUIRINO HIGHWAY SAN BARTOLOME","Quezon City","Metro Manila","1116","PH","14.708302","121.037124","639194102025"
"Jollibee PH","d548f8d5-a523-4f5b-9459-14cd1aad79c4","JOLLIBEE SM Olongapo Central","LEVEL 1 SM OLONGAPO CENTRAL RIZAL AVENUE CORNER EAST 16TH STREET GORDON HEIGHTS","Olongapo","Central Luzon","2200","PH","14.836538","120.283088","639189190936"
"Jollibee PH","2e4c6c98-3c88-4f07-bcf3-1d4ffbe38d9c","JOLLIBEE SM Pampanga","LEVEL 1 SM CITY PAMPANGA MAIN J. ABAD SANTOS AVENUE SAN JOSE","Mexico","Pampanga","2021","PH","15.051951","120.699696","639478990753"
"Jollibee PH","80527ed6-83c4-4984-a09a-98dcc9f8296d","JOLLIBEE SM Pampanga Annex","LEVEL 1 SM CITY PAMPANGA ANNEX J. ABAD SANTOS AVENUE DOLORES","San Fernando","Pampanga","2000","PH","15.052039","120.697802","639696996099"
"Jollibee PH","d260ae92-123b-4c4c-99c1-25c3966febe3","JOLLIBEE SM Rosales","LEVEL 1 SM CITY ROSALES MACARTHUR HIGHWAY SAN BARTOLOME","Rosales","Pangasinan","2441","PH","15.879712","120.602131","639285058845"
"Jollibee PH","0ad80522-8066-450e-893a-d03d13bbb669","JOLLIBEE SM San Lazaro","UPPER GROUND SM CITY SAN LAZARO F. HUERTAS ROAD CORNER A.H. LACSON EXTENSION BARANGAY 350","Manila","Metro Manila","1014","PH","14.619032","120.985027","639189648109"
"Jollibee PH","dbc8b3f2-a436-4bbb-8f86-d95daa03fc40","JOLLIBEE SM SAN MATEO","LEVEL 1 SM CITY SAN MATEO GEN. LUNA AVENUE AMPID I","San Mateo","Rizal","1631","PH","14.680063","121.114229","639285218895"
"Jollibee PH","de2775fc-87df-4a29-8dd4-0f65158cdd88","JOLLIBEE SM San Pedro","UPPER GROUND SM CENTER SAN PEDRO R. MAGSAYSAY AVENUE UNITED BAYANIHAN","San Pedro","Laguna","4023","PH","14.333863","121.028083","639621718068"
"Jollibee PH","3e8148f0-b67a-4dff-b618-af5e73fe1ae7","JOLLIBEE SM SJDM","UPPER GROUND SM CITY SAN JOSE DEL MONTE ARANETA AVENUE COLINAS VERDES SUBDIVISION, CIUDAD REAL","San Jose del Monte","Bulacan","3023","PH","14.785931","121.075561","639224963795"
"Jollibee PH","08f6a372-d82b-4b8c-80aa-d9ae22b45912","JOLLIBEE SM Sta. Mesa","LOWER GROUND SM CITY STA MESA MAIN MAGSAYSAY BOULEVARD CORNER G ARANETA AVENUE DONA IMELDA","Quezon City","Metro Manila","1113","PH","14.604803552","121.018651129","639189104505"
"Jollibee PH","c13cd8f1-45d0-48fe-ae54-a421bbbb63a8","JOLLIBEE SM Sto Tomas","LEVEL 1 SM CITY STO TOMAS PAN PHILIPPINE HIGHWAY SAN ROQUE","Santo Tomas","Batangas","4234","PH","14.105832","121.15015","639544688662"
"Jollibee PH","a7fb9b9a-0f0c-4fde-840e-64e1267e70ba","JOLLIBEE SM SUCAT","LEVEL 1 SM CITY SUCAT MAIN DR. A. SANTOS AVENUE SAN DIONISIO","Paranaque","Metro Manila","1708","PH","14.483141","120.993582","639285185739"
"Jollibee PH","45c529b7-74dd-4641-986e-42785fd15775","JOLLIBEE SM SUPER CENTER LAS PINAS","LEVEL 1 SM CENTER LAS PINAS ALABANG ZAPOTE ROAD TALON DOS","Las Pinas","Metro Manila","1242","PH","14.448873","120.980909","639479174963"
"Jollibee PH","ceb8246a-e9c2-4133-a8a3-0a1e216d3eeb","JOLLIBEE SM Supercenter Molino","LEVEL 1 SM CENTER MOLINO MOLINO PALIPARAN ROAD MOLINO IV","Bacoor","Cavite","4102","PH","14.384225","120.977775","639189273592"
"Jollibee PH","a8bd6565-8bac-43ca-89c3-e4f577729edb","JOLLIBEE SM Tanza","LEVEL 1 SM CITY TANZA A SORIANO HIGHWAY DAANG AMAYA II","Tanza","Cavite","4118","PH","14.391711","120.850451","639209248959"
"Jollibee PH","6a1936f1-4dce-486b-985c-8d107b33bff3","JOLLIBEE SM TARLAC","UPPER GROUND SM CITY TARLAC MACARTHUR HIGHWAY SAN ROQUE","Tarlac City","Tarlac","2300","PH","15.47753385","120.594353903","639633228269"
"Jollibee PH","e4959c29-e62b-42d3-9324-ab672dc24960","JOLLIBEE SM Telabastagan","LEVEL 1 SM CITY TELABASTAGAN MACARTHUR HIGHWAY TELABASTAGAN","San Fernando","Pampanga","2000","PH","15.121071","120.601302","639989708435"
"Jollibee PH","7562ce19-a025-4a08-b963-b6c9ff9ee867","JOLLIBEE SM Tuguegarao","LEVEL 1 SM CENTER TUGUEGARAO DOWNTOWN LUNA STREET CORNER MABINI STREET UGAC SUR","Tuguegarao","Cagayan","3500","PH","17.613081","121.724547","639199149426"
"Jollibee PH","acfdc600-859b-4afb-ae90-65f31f5c3a43","JOLLIBEE SM Valenzuela","LEVEL 1 SM CENTER VALENZUELA MACARTHUR HIGHWAY KARUHATAN","Valenzuela","Metro Manila","0560","PH","14.686322","120.976236","639985604114"
"Jollibee PH","ef3d45cf-8cce-425c-85a6-313f7a272d91","JOLLIBEE Solano","J.P. RIZAL STREET CORNER GADDANG STREET QUIRINO","Solano","Nueva Vizcaya","3709","PH","16.517349","121.182028","639059400403"
"Jollibee PH","38541b85-227b-4582-b96d-8d23e6313c24","JOLLIBEE Sorsogon","LEVEL 1 LKY SQUARE MAGSAYSAY STREET SIRANGAN (POB.)","Sorsogon City","Sorsogon","4700","PH","12.970351","124.006507","639291889889"
"Jollibee PH","eb02c42a-8e11-4935-8af0-a183e833dfa4","JOLLIBEE Sorsogon Rizal","MAHARLIKA HIGHWAY CORNER DE VERA STREET POBLACION","Sorsogon City","Sorsogon","4700","PH","12.969361356","124.004532583","639991850175"
"Jollibee PH","07b7cb48-6b82-4a89-9733-643f74a39a29","JOLLIBEE SOUTHGATE MALL","LEVEL 1 ALPHALAND SOUTHGATE MALL EDSA CORNER PASONG TAMO EXTENSION MAGALLANES","Makati","Metro Manila","1231","PH","14.540987","121.018615","639176507415"
